head_2,head_7,head_8,head_10,head_12,head_13_0,head_13_1,head_14,head_21_value_1,head_21_value_2,head_21_value_3,body_11,body_12,body_13,body_14_value_1,body_14_value_2,body_14_value_3,body_14_value_4,body_15_value_1,body_15_value_2,body_15_value_3,body_15_value_4,body_15_value_5,body_16,body_17
6,1,36,800,1,11,57514,6615056,9,,,5,128,0,,,,,,,,,,408945562.0,2099591.0
1,1,36,700,4,11,57515,6615057,6,,,80,65,5,,,,,,,,,,592798816581.0,2098344.0
4,1,41,0,2,11,57516,6615057,6,,,80,65,1,,,,,,,,,,590586919711.0,2101711.0
1,1,38,300,2,11,57516,6615057,6,,,80,65,1,,,,,,,,,,590586919711.0,2101711.0
4,1,41,0,4,11,57517,6615057,6,,,80,65,6,,,,,,,,,,586377410400.0,2099852.0
1,1,38,300,4,11,57517,6615057,6,,,80,65,6,,,,,,,,,,586377410400.0,2099852.0
1,1,46,100,2,11,57533,6615057,6,,,80,65,6,,,,,,,,,,598188287330.0,2101345.0
1,1,42,300,2,11,57533,6615057,6,,,80,65,6,,,,,,,,,,598188287330.0,2101345.0
1,1,51,200,2,11,57534,6615057,6,,,80,65,1,,,,,,,,,,589515208701.0,2098482.0
1,1,45,800,2,11,57534,6615057,6,,,80,65,1,,,,,,,,,,589515208701.0,2098482.0
5,1,46,100,2,11,57535,6615057,6,5,,80,65,6,,,,,,,,,,591736782944.0,2098879.0
5,1,45,200,2,11,57535,6615057,6,5,,80,65,6,,,,,,,,,,591736782944.0,2098879.0
1,1,47,600,7,11,57552,6615057,6,,,80,65,4,,,,,,,,,,585264342394.0,2100804.0
1,1,47,600,4,11,57553,6615057,6,,,80,65,1,,,,,,,,,,595953225577.0,2102382.0
1,1,48,800,4,11,57555,6615057,6,,,80,65,6,,,,,,,,,,586377410400.0,2100511.0
1,1,51,200,4,11,57555,6615057,6,,,80,65,6,,,,,,,,,,586377410400.0,2100511.0
4,1,54,0,2,11,57571,6615057,6,,,80,65,3,,,,,,,,,,599206105162.0,2098908.0
1,1,56,400,2,11,57571,6615057,6,,,80,65,3,,,,,,,,,,599206105162.0,2098908.0
4,1,54,100,2,11,57572,6615056,9,5,,5,128,0,,,,,,,,,,4409851946.0,2099711.0
4,1,56,400,2,11,57572,6615056,9,5,,5,128,0,,,,,,,,,,4409851946.0,2099711.0
1,1,55,200,1,11,57573,6615057,6,,,80,65,1,,,,,,,,,,595957991116.0,2098690.0
1,1,56,400,1,11,57573,6615057,6,,,80,65,1,,,,,,,,,,595957991116.0,2098690.0
4,1,55,500,6,11,57574,6615056,9,,,5,128,1,,,,,,,,,,21986804083.0,2099634.0
4,6,1,500,6,11,57574,6615056,9,,,5,128,1,,,,,,,,,,21986804083.0,2099634.0
5,1,58,100,2,11,57575,6615057,6,5,,80,65,5,,,,,,,,,,590642897140.0,2101191.0
5,6,1,500,2,11,57575,6615057,6,5,,80,65,5,,,,,,,,,,590642897140.0,2101191.0
5,1,59,100,2,11,57576,6615057,6,5,,80,65,1,,,,,,,,,,665745393168.0,2098168.0
5,6,1,500,2,11,57576,6615057,6,5,,80,65,1,,,,,,,,,,665745393168.0,2098168.0
6,1,59,400,2,11,57577,6615056,5,,,5,128,0,,,,,,,,,,696649162.0,2103411.0
6,6,1,500,2,11,57577,6615056,5,,,5,128,0,,,,,,,,,,696649162.0,2103411.0
5,6,0,700,3,11,57578,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2100618.0
5,6,1,500,3,11,57578,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2100618.0
4,6,2,400,1,11,57580,6615056,9,5,,5,128,0,,,,,,,,,,408945562.0,2101688.0
4,6,2,800,6,11,57581,6615056,9,,,5,128,1,,,,,,,,,,21986804083.0,2098806.0
1,6,5,800,5,11,57582,6615057,6,,,80,65,2,,,,,,,,,,595960847799.0,2102147.0
1,6,6,600,5,11,57582,6615057,6,,,80,65,2,,,,,,,,,,595960847799.0,2102147.0
1,6,8,500,2,11,57583,6615057,6,,,80,65,2,,,,,,,,,,588447029579.0,2101105.0
1,6,11,700,2,11,57583,6615057,6,,,80,65,2,,,,,,,,,,588447029579.0,2101105.0
5,6,11,700,3,11,57585,6615057,6,5,,80,65,2,,,,,,,,,,593823818901.0,2103098.0
5,6,16,800,3,11,57585,6615057,6,5,,80,65,2,,,,,,,,,,593823818901.0,2103098.0
1,6,13,200,7,11,57586,6615057,6,,,80,65,1,,,,,,,,,,597021456244.0,2101974.0
1,6,15,300,4,11,57587,6615057,6,,,80,65,3,,,,,,,,,,600282401387.0,2098529.0
1,6,16,800,4,11,57587,6615057,6,,,80,65,3,,,,,,,,,,600282401387.0,2098529.0
4,6,16,0,6,11,57603,6615057,6,,,80,65,5,,,,,,,,,,586352282938.0,2100475.0
1,6,17,800,7,11,57604,6615057,6,,,80,65,6,,,,,,,,,,586371276294.0,2101550.0
1,6,32,200,7,11,57604,6615057,6,,,80,65,6,,,,,,,,,,586371276294.0,2101550.0
1,6,21,400,7,11,57605,6615057,9,,,80,65,1,,,,,,,,,,663600624482.0,2102104.0
1,6,25,600,3,11,57606,6615057,6,,,80,65,2,,,,,,,,,,593816263674.0,2097937.0
1,6,27,100,3,11,57606,6615057,6,,,80,65,2,,,,,,,,,,593816263674.0,2097937.0
5,6,26,800,2,11,57607,6615057,6,5,,80,65,6,,,,,,,,,,591736782944.0,2102473.0
5,6,27,100,2,11,57607,6615057,6,5,,80,65,6,,,,,,,,,,591736782944.0,2102473.0
1,6,29,900,2,11,57608,6615057,9,,,80,65,2,,,,,,,,,,584162441656.0,2101155.0
1,6,32,200,2,11,57608,6615057,9,,,80,65,2,,,,,,,,,,584162441656.0,2101155.0
1,6,30,500,2,11,57609,6615057,6,,,80,65,1,,,,,,,,,,595957229202.0,2100952.0
1,6,32,200,2,11,57609,6615057,6,,,80,65,1,,,,,,,,,,595957229202.0,2100952.0
1,6,37,300,2,11,57610,6615057,6,,,80,65,1,,,,,,,,,,585219970476.0,2097770.0
1,6,34,300,2,11,57610,6615057,6,,,80,65,1,,,,,,,,,,585219970476.0,2097770.0
5,6,34,300,1,11,57611,6615057,6,5,,80,65,1,,,,,,,,,,592727071091.0,2097686.0
1,6,35,500,2,11,57612,6615057,6,,,80,65,2,,,,,,,,,,588450319471.0,2097214.0
5,6,39,400,7,11,57613,6615057,6,5,,80,65,1,,,,,,,,,,590577545636.0,2097551.0
5,6,52,700,7,11,57613,6615057,6,5,,80,65,1,,,,,,,,,,590577545636.0,2097551.0
5,5,4,600,7,11,57613,6615057,6,5,,80,65,1,,,,,,,,,,590577545636.0,2097551.0
4,6,44,100,6,11,57614,6615056,8,,,5,128,1,,,,,,,,,,17838310833.0,2098767.0
4,6,47,600,6,11,57614,6615056,8,,,5,128,1,,,,,,,,,,17838310833.0,2098767.0
5,6,47,400,6,11,57630,6615057,5,1,,80,65,5,,,,,,,,,,591719047465.0,2098380.0
5,6,48,500,7,11,57631,6615057,6,5,,80,65,6,,,,,,,,,,584222398435.0,2100326.0
1,6,49,400,2,11,57632,6615057,6,,,80,65,1,,,,,,,,,,662527200700.0,2098246.0
1,6,52,700,2,11,57632,6615057,6,,,80,65,1,,,,,,,,,,662527200700.0,2098246.0
1,6,50,100,1,11,57633,6615057,6,,,80,65,1,,,,,,,,,,584136854297.0,2097363.0
4,6,50,200,2,11,57634,6615056,9,,,5,128,1,,,,,,,,,,21792358880.0,2102724.0
1,6,51,300,2,11,57635,6615057,6,,,80,65,1,,,,,,,,,,590588950525.0,2100086.0
1,6,52,700,2,11,57635,6615057,6,,,80,65,1,,,,,,,,,,590588950525.0,2100086.0
4,6,56,800,2,11,57651,6615056,9,,,5,128,1,,,,,,,,,,21594112312.0,2100276.0
4,6,57,800,2,11,57651,6615056,9,,,5,128,1,,,,,,,,,,21594112312.0,2100276.0
1,11,2,900,4,11,57652,6615057,6,,,80,65,6,,,,,,,,,,584222360685.0,2097563.0
1,6,58,600,4,11,57652,6615057,6,,,80,65,6,,,,,,,,,,584222360685.0,2097563.0
5,11,8,0,7,11,57653,6615057,6,5,,80,65,1,,,,,,,,,,593796303731.0,2101020.0
5,6,58,900,7,11,57653,6615057,6,5,,80,65,1,,,,,,,,,,593796303731.0,2101020.0
1,11,2,800,7,11,57669,6615057,6,,,80,65,1,,,,,,,,,,590586758628.0,2100275.0
1,11,13,200,6,11,57670,6615057,6,,,80,65,1,,,,,,,,,,600252418101.0,2097501.0
1,11,3,900,7,11,57670,6615057,6,,,80,65,1,,,,,,,,,,600252418101.0,2097501.0
1,11,9,500,7,11,57671,6615057,6,,,80,65,6,,,,,,,,,,584227098614.0,2103417.0
4,11,10,500,6,11,57672,6615056,8,,,5,128,1,,,,,,,,,,17838310833.0,2099396.0
4,11,18,300,6,11,57672,6615056,8,,,5,128,1,,,,,,,,,,17838310833.0,2099396.0
5,11,11,200,3,11,57673,6615057,6,5,,80,65,1,,,,,,,,,,597030366154.0,2100257.0
5,11,13,200,3,11,57673,6615057,6,5,,80,65,1,,,,,,,,,,597030366154.0,2100257.0
1,11,17,900,7,11,57675,6615057,6,,,80,65,2,,,,,,,,,,586303162757.0,2100735.0
1,11,33,600,6,11,57675,6615057,6,,,80,65,2,,,,,,,,,,586303162757.0,2100735.0
5,11,23,400,4,11,57676,6615057,6,5,,80,65,5,,,,,,,,,,584212376173.0,2098685.0
5,11,20,0,5,11,57676,6615057,6,5,,80,65,5,,,,,,,,,,584212376173.0,2098685.0
4,11,20,400,7,11,57677,6615056,9,,,5,128,1,,,,,,,,,,21861695986.0,2098577.0
1,11,24,100,7,11,57678,6615057,6,,,80,65,1,,,,,,,,,,588436832859.0,2102480.0
1,11,38,800,7,11,57678,6615057,6,,,80,65,1,,,,,,,,,,588436832859.0,2102480.0
1,5,4,600,7,11,57678,6615057,6,,,80,65,1,,,,,,,,,,588436832859.0,2102480.0
1,11,25,700,2,11,57679,6615057,6,,,80,65,6,,,,,,,,,,588516369797.0,2097716.0
1,11,26,700,1,11,57680,6615057,6,,,80,65,4,,,,,,,,,,591707317295.0,2100124.0
1,11,28,500,1,11,57680,6615057,6,,,80,65,4,,,,,,,,,,591707317295.0,2100124.0
1,11,28,600,4,11,57696,6615057,6,,,80,65,6,,,,,,,,,,584222360685.0,2098437.0
1,11,33,600,4,11,57696,6615057,6,,,80,65,6,,,,,,,,,,584222360685.0,2098437.0
1,11,28,800,1,11,57697,6615057,6,,,80,65,1,,,,,,,,,,595950030710.0,2101929.0
1,11,32,500,3,11,57698,6615057,6,,,80,65,6,,,,,,,,,,596037535027.0,2102112.0
1,11,33,600,3,11,57698,6615057,6,,,80,65,6,,,,,,,,,,596037535027.0,2102112.0
1,11,43,900,2,11,57699,6615057,6,,,80,65,1,,,,,,,,,,598092162536.0,2102056.0
1,11,41,700,2,11,57699,6615057,6,,,80,65,1,,,,,,,,,,598092162536.0,2102056.0
1,11,48,200,2,11,57730,6615057,6,,,80,65,6,,,,,,,,,,592807461506.0,2101682.0
4,11,49,0,2,11,57730,6615057,6,,,80,65,6,,,,,,,,,,592807461506.0,2101682.0
1,5,2,0,7,11,57732,6615057,6,,,80,65,5,,,,,,,,,,598165481153.0,2102316.0
1,5,14,800,7,11,57732,6615057,6,,,80,65,5,,,,,,,,,,598165481153.0,2102316.0
1,5,3,500,2,11,57733,6615057,6,,,80,65,1,,,,,,,,,,587358427063.0,2098635.0
1,5,4,400,2,11,57733,6615057,6,,,80,65,1,,,,,,,,,,587358427063.0,2098635.0
1,5,4,600,2,11,57733,6615057,6,,,80,65,1,,,,,,,,,,587358427063.0,2098635.0
1,5,6,100,6,11,57734,6615057,6,,,80,65,1,,,,,,,,,,592736502752.0,2101814.0
1,5,7,300,2,11,57735,6615057,6,,,80,65,6,,,,,,,,,,599249890855.0,2097346.0
6,5,10,200,7,11,57752,6615056,5,,,5,128,0,,,,,,,,,,1028064764.0,2101380.0
1,5,13,500,1,11,57754,6615057,6,,,80,65,4,,,,,,,,,,594933279050.0,2100033.0
1,5,14,800,1,11,57754,6615057,6,,,80,65,4,,,,,,,,,,594933279050.0,2100033.0
1,5,19,900,2,11,57755,6615057,6,,,80,65,5,,,,,,,,,,588501322907.0,2098249.0
1,5,14,200,1,11,57755,6615057,6,,,80,65,5,,,,,,,,,,588501322907.0,2098249.0
1,5,14,800,1,11,57755,6615057,6,,,80,65,5,,,,,,,,,,588501322907.0,2098249.0
5,5,15,900,1,11,57756,6615057,6,5,,80,65,4,,,,,,,,,,584188309937.0,2102698.0
5,5,19,900,1,11,57756,6615057,6,5,,80,65,4,,,,,,,,,,584188309937.0,2102698.0
1,5,17,0,6,11,57758,6615057,6,,,80,65,5,,,,,,,,,,599237724988.0,2101774.0
1,5,18,100,2,11,57759,6615057,6,,,80,65,2,,,,,,,,,,600267267609.0,2103151.0
1,5,19,900,2,11,57759,6615057,6,,,80,65,2,,,,,,,,,,600267267609.0,2103151.0
1,5,19,300,1,11,57760,6615057,6,,,80,65,4,,,,,,,,,,597071451742.0,2100019.0
1,5,19,900,1,11,57760,6615057,6,,,80,65,4,,,,,,,,,,597071451742.0,2100019.0
4,5,20,600,6,11,57761,6615056,5,8,,5,128,0,,,,,,,,,,4428989884.0,2100992.0
4,5,25,0,6,11,57761,6615056,5,8,,5,128,0,,,,,,,,,,4428989884.0,2100992.0
1,5,22,800,4,11,57762,6615057,6,,,80,65,6,,,,,,,,,,593893603168.0,2102711.0
5,5,25,0,4,11,57762,6615057,6,5,,80,65,6,,,,,,,,,,593893603168.0,2102711.0
5,5,25,0,2,11,57763,6615057,6,5,,80,65,2,,,,,,,,,,591669100144.0,2099531.0
5,5,30,200,2,11,57763,6615057,6,5,,80,65,2,,,,,,,,,,591669100144.0,2099531.0
1,5,25,400,2,11,57764,6615057,8,,,80,65,1,,,,,,,,,,600243104138.0,2099621.0
1,5,31,200,1,11,57781,6615057,6,,,80,65,5,,,,,,,,,,591720069205.0,2100215.0
1,5,35,300,1,11,57781,6615057,6,,,80,65,5,,,,,,,,,,591720069205.0,2100215.0
4,5,31,300,6,11,57782,6615056,5,8,,5,128,0,,,,,,,,,,4428989884.0,2100739.0
4,5,35,300,6,11,57782,6615056,5,8,,5,128,0,,,,,,,,,,4428989884.0,2100739.0
4,5,34,800,2,11,57783,6615056,9,,,5,128,1,,,,,,,,,,21840265603.0,2097761.0
4,5,35,300,2,11,57783,6615056,9,,,5,128,1,,,,,,,,,,21840265603.0,2097761.0
5,5,38,700,2,11,57784,6615057,6,5,,80,65,2,,,,,,,,,,594898549182.0,2102936.0
5,5,39,600,1,11,57800,6615057,9,5,,80,65,3,,,,,,,,,,588462600632.0,2098974.0
5,5,40,400,1,11,57800,6615057,9,5,,80,65,3,,,,,,,,,,588462600632.0,2098974.0
1,5,41,400,2,11,57816,6615057,6,,,80,65,4,,,,,,,,,,600289308223.0,2103360.0
9,5,45,500,1,11,57819,6615056,8,,,5,128,0,,,,,,,,,,37750246.0,2101617.0
11,5,44,0,1,11,57819,6615056,8,,,5,128,0,,,,,,,,,,37750246.0,2101617.0
1,5,45,500,2,11,57820,6615057,6,,,80,65,3,,,,,,,,,,597058694760.0,2100503.0
1,5,44,200,2,11,57820,6615057,6,,,80,65,3,,,,,,,,,,597058694760.0,2100503.0
5,5,46,600,2,11,57822,6615057,6,5,,80,65,1,,,,,,,,,,665745393168.0,2102675.0
5,5,50,600,2,11,57822,6615057,6,5,,80,65,1,,,,,,,,,,665745393168.0,2102675.0
4,5,46,700,0,11,57823,6615056,9,,,5,128,1,,,,,,,,,,21828338231.0,2101232.0
4,5,50,600,0,11,57823,6615056,9,,,5,128,1,,,,,,,,,,21828338231.0,2101232.0
1,5,48,500,2,11,57825,6615057,9,,,80,65,2,,,,,,,,,,586309925304.0,2102803.0
1,5,50,600,2,11,57825,6615057,9,,,80,65,2,,,,,,,,,,586309925304.0,2102803.0
4,2,36,500,6,8,09976,6615056,8,,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
1,4,24,400,6,8,09976,6615056,8,5,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
1,0,52,400,6,8,09976,6615056,8,5,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
4,5,4,600,6,8,09976,6615056,8,,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
1,3,13,500,6,8,09976,6615056,8,5,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
4,1,25,600,6,8,09976,6615056,8,,,5,128,1,,,,,,,,,,22528656274.0,3149468.0
5,2,36,500,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
5,4,29,500,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
5,0,52,400,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
5,5,4,600,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
5,3,8,400,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
5,1,25,600,6,8,22259,6615057,6,5,,80,65,3,,,,,,,,,,593840409131.0,3151444.0
4,2,36,600,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
4,4,29,500,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
4,0,52,400,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
4,5,4,600,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
4,3,8,400,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
4,1,25,600,6,8,22355,6615056,9,5,,5,128,0,,,,,,,,,,5365499341.0,3146133.0
6,2,36,500,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
6,4,24,400,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
6,0,52,400,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
6,5,4,600,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
6,3,8,400,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
6,1,20,500,0,8,24878,6615056,9,,,5,128,0,,,,,,,,,,1068500100.0,3151152.0
5,4,24,400,3,8,24896,6615057,6,5,,80,65,6,,,,,,,,,,597106816891.0,3150274.0
5,3,8,400,3,8,24896,6615057,6,5,,80,65,6,,,,,,,,,,597106816891.0,3150274.0
4,2,36,600,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,4,13,900,6,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,10,18,900,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,4,24,400,6,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,0,52,400,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
1,5,9,700,7,8,25101,6615056,9,5,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,3,8,400,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,0,1,100,6,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,1,20,500,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,0,36,900,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,9,5,300,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
4,3,59,600,7,8,25101,6615056,9,,,5,128,1,,,,,,,,,,21721711599.0,3150471.0
6,4,24,400,7,8,25141,6615056,9,,,5,128,0,,,,,,,,,,4873322772.0,3145876.0
6,0,52,400,7,8,25141,6615056,9,,,5,128,0,,,,,,,,,,4873322772.0,3145876.0
6,3,18,600,7,8,25141,6615056,9,,,5,128,0,,,,,,,,,,4873322772.0,3145876.0
1,4,34,600,6,8,25239,6615056,9,5,,5,128,1,,,,,,,,,,21847475740.0,3150233.0
1,13,37,900,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,2,36,600,7,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,2,46,700,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,3,39,100,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,10,8,600,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,4,24,400,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,0,52,400,7,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,3,8,400,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,13,7,200,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,13,17,400,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,14,45,700,7,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,14,20,100,1,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,14,9,800,7,8,25421,6615056,9,5,,5,128,1,,,,,,,,,,22387228683.0,3147235.0
1,4,24,400,0,8,25524,6615057,6,,,80,65,1,,,,,,,,,,626021746534.0,3147975.0
1,4,24,400,2,8,25550,6615057,6,,,80,65,1,,,,,,,,,,591655053905.0,3147703.0
5,4,24,400,2,8,25590,6615057,6,5,,80,65,5,,,,,,,,,,597087812983.0,3150584.0
1,15,53,500,2,8,25611,6615057,6,,,80,65,2,,,,,,,,,,586299555480.0,3149370.0
4,15,53,500,1,8,25613,6615056,9,,,5,128,1,,,,,,,,,,21615542649.0,3149704.0
4,15,54,0,4,8,25615,6615057,6,,,80,65,1,,,,,,,,,,595949319975.0,3147818.0
1,15,58,600,4,8,25615,6615057,6,,,80,65,1,,,,,,,,,,595949319975.0,3147818.0
4,15,56,100,4,8,25616,6615056,9,,,5,128,1,,,,,,,,,,18128699928.0,3150550.0
4,15,58,600,4,8,25616,6615056,9,,,5,128,1,,,,,,,,,,18128699928.0,3150550.0
1,15,56,100,7,8,25617,6615057,8,,,80,65,6,,,,,,,,,,597114516526.0,3147668.0
1,15,57,900,3,8,25618,6615057,5,,,80,65,2,,,,,,,,,,591670691604.0,3145939.0
1,15,58,600,3,8,25618,6615057,5,,,80,65,2,,,,,,,,,,591670691604.0,3145939.0
6,15,58,900,6,8,25619,6615056,8,,,5,128,0,,,,,,,,,,4428989884.0,3151787.0
1,15,59,700,2,8,25620,6615057,6,,,80,65,2,,,,,,,,,,588446616605.0,3150497.0
1,4,3,700,2,8,25620,6615057,6,,,80,65,2,,,,,,,,,,588446616605.0,3150497.0
1,4,0,900,6,8,25621,6615057,6,,,80,65,1,,,,,,,,,,595944342086.0,3146944.0
1,4,5,500,7,8,25623,6615057,6,,,80,65,5,,,,,,,,,,585283842538.0,3147766.0
1,4,8,800,1,8,25639,6615057,6,,,80,65,1,,,,,,,,,,666810593499.0,3148015.0
1,4,8,0,1,8,25639,6615057,6,,,80,65,1,,,,,,,,,,666810593499.0,3148015.0
4,4,8,800,2,8,25640,6615056,9,,,5,128,1,,,,,,,,,,18217239775.0,3145768.0
4,4,8,400,2,8,25640,6615056,9,,,5,128,1,,,,,,,,,,18217239775.0,3145768.0
4,4,10,800,1,8,25641,6615056,9,,,5,128,1,,,,,,,,,,22328247604.0,3149659.0
4,4,13,900,1,8,25641,6615056,9,,,5,128,1,,,,,,,,,,22328247604.0,3149659.0
5,4,12,600,5,8,25642,6615057,6,5,,80,65,5,,,,,,,,,,591725074757.0,3149693.0
5,4,13,900,5,8,25642,6615057,6,5,,80,65,5,,,,,,,,,,591725074757.0,3149693.0
1,4,13,200,1,8,25643,6615057,6,,,80,65,2,,,,,,,,,,592746819272.0,3151653.0
1,4,13,900,1,8,25643,6615057,6,,,80,65,2,,,,,,,,,,592746819272.0,3151653.0
1,4,16,200,3,8,25659,6615057,6,,,80,65,1,,,,,,,,,,598104572194.0,3145796.0
1,4,19,100,3,8,25659,6615057,6,,,80,65,1,,,,,,,,,,598104572194.0,3145796.0
1,4,24,400,3,8,25659,6615057,6,,,80,65,1,,,,,,,,,,598104572194.0,3145796.0
1,4,16,200,4,8,25660,6615057,6,,,80,65,5,,,,,,,,,,584204462719.0,3147121.0
1,4,19,100,4,8,25660,6615057,6,,,80,65,5,,,,,,,,,,584204462719.0,3147121.0
1,4,24,400,4,8,25660,6615057,6,,,80,65,5,,,,,,,,,,584204462719.0,3147121.0
1,4,18,100,1,8,25661,6615057,6,,,80,65,1,,,,,,,,,,595944975113.0,3149697.0
1,4,19,100,1,8,25661,6615057,6,,,80,65,1,,,,,,,,,,595944975113.0,3149697.0
1,4,24,400,1,8,25661,6615057,6,,,80,65,1,,,,,,,,,,595944975113.0,3149697.0
1,4,29,500,2,8,25661,6615057,6,,,80,65,1,,,,,,,,,,595944975113.0,3149697.0
1,4,23,600,5,8,25662,6615057,6,,,80,65,2,,,,,,,,,,590598933631.0,3146800.0
1,4,24,200,5,8,25662,6615057,6,,,80,65,2,,,,,,,,,,590598933631.0,3146800.0
1,4,24,400,5,8,25662,6615057,6,,,80,65,2,,,,,,,,,,590598933631.0,3146800.0
4,4,24,0,2,8,25663,6615057,6,,,80,65,5,,,,,,,,,,587430862093.0,3150428.0
1,4,24,200,2,8,25663,6615057,6,,,80,65,5,,,,,,,,,,587430862093.0,3150428.0
1,4,24,400,2,8,25663,6615057,6,,,80,65,5,,,,,,,,,,587430862093.0,3150428.0
1,4,24,600,7,8,25664,6615057,6,,,80,65,1,,,,,,,,,,589515187615.0,3148428.0
1,4,26,100,5,8,25665,6615057,6,,,80,65,1,,,,,,,,,,597026671394.0,3147778.0
1,4,32,500,0,8,25666,6615057,6,,,80,65,2,,,,,,,,,,598113931234.0,3150118.0
1,4,34,600,0,8,25666,6615057,6,,,80,65,2,,,,,,,,,,598113931234.0,3150118.0
4,4,34,0,2,8,25667,6615057,6,,,80,65,1,,,,,,,,,,597022103479.0,3148800.0
1,4,34,600,2,8,25667,6615057,6,,,80,65,1,,,,,,,,,,597022103479.0,3148800.0
5,4,38,800,0,8,25668,6615057,9,5,,80,65,5,,,,,,,,,,593873689884.0,3150218.0
1,4,44,800,4,8,25669,6615057,6,,,80,65,3,,,,,,,,,,597053431790.0,3151032.0
4,4,50,0,5,8,25669,6615057,6,,,80,65,3,,,,,,,,,,597053431790.0,3151032.0
1,4,38,700,5,8,25669,6615057,6,,,80,65,3,,,,,,,,,,597053431790.0,3151032.0
1,4,39,700,5,8,25669,6615057,6,,,80,65,3,,,,,,,,,,597053431790.0,3151032.0
1,4,40,700,7,8,25670,6615057,6,,,80,65,3,,,,,,,,,,592769189786.0,3148226.0
1,4,44,800,2,8,25671,6615057,6,,,80,65,1,,,,,,,,,,585211803725.0,3150651.0
1,4,41,900,2,8,25671,6615057,6,,,80,65,1,,,,,,,,,,585211803725.0,3150651.0
6,4,44,800,0,8,25672,6615056,9,,,5,128,0,,,,,,,,,,4566352613.0,3147569.0
9,4,42,0,0,8,25672,6615056,9,,,5,128,0,,,,,,,,,,4566352613.0,3147569.0
1,4,44,800,4,8,25673,6615057,6,,,80,65,1,,,,,,,,,,599174155042.0,3148270.0
1,4,42,500,4,8,25673,6615057,6,,,80,65,1,,,,,,,,,,599174155042.0,3148270.0
1,4,43,100,2,8,25674,6615056,9,5,,5,128,1,,,,,,,,,,17312186468.0,3150946.0
