head_1_0,head_1_1,head_1_2,head_2,head_4_0,head_4_1,head_5,head_6_0,head_6_1,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_13_2,head_13_3,head_13_4,head_13_5,head_14,body_0,body_2_0,body_2_1,body_2_2,body_2_3,body_2_4,body_3_0,body_3_1,body_3_2,body_3_3,body_3_4,body_3_5,body_7,body_10_value_1,body_10_value_2,body_10_separator_2,body_10_value_3,body_10_separator_3,body_10_value_4,body_10_separator_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
588608,2,2,0,72350,9,1,8,8,0,655d4d5ebcab183ce345ec4fa45b364a,0,6,7,1,2,4,9,5,0,2,3,9,7,1,6,7,1,2,4,9,5,2,-96.0,60.0,0,-13.0,0,32.0,0,42.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,2,3,0,72351,0,1,66,3,0,3b05575724543067fc03a69494d9a4f8,0,6,7,9,9,6,7,6,0,2,8,3,8,0,9,7,9,9,6,7,6,2,61.0,60.0,0,-106.0,0,69.0,0,63.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,2,4,1,72351,1,2,72,9,0,1293a2080032706efcf8067a90b98dff,0,0,8,8,1,9,0,6,0,2,0,5,5,1,3,8,8,1,9,0,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,39,16,5,64,0,1
588608,2,5,0,72351,2,1,62,8,0,43b2424d1c041d2a6448323c420c8fd8,0,0,8,9,6,6,9,3,0,2,1,8,0,1,5,8,9,6,6,9,3,2,-23.0,81.0,0,65.0,0,75.0,0,-23.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,2,6,0,72351,5,1,50,8,0,f6298b446e830e7a3f7a80fba3b9b09a,0,4,9,7,9,2,4,7,0,2,14,2,7,0,2,9,7,9,2,4,7,2,80.0,-18.0,0,6.0,0,4.0,0,-40.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,2,7,0,72371,2,1,0,3,0,00a92a264ac203e231c8b93f7b6c5f33,0,6,6,9,4,6,5,9,0,2,3,0,9,6,3,6,9,4,6,5,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,121,2,121,3,49,1
588608,2,8,0,72371,8,1,8,8,0,ac3dfa693bcfc90b48354c3394119184,0,5,8,0,3,0,7,6,0,2,13,1,5,5,9,8,0,3,0,7,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,119,17,100,7,33,1
588608,2,9,1,72373,7,2,58,7,0,d2e0912e01cc54b2b6517afec9c55f48,0,0,9,8,5,4,6,0,0,2,1,0,5,2,4,9,8,5,4,6,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,15,15,0,0,64,37,6,50,102,1
588608,3,0,2,72373,8,3,32,5,1,d3d08f135c77375f718676e991cea927,1,1,6,7,1,1,2,4,0,2,243275,4,7,5,1,6,7,1,1,2,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,104,4,5,5,0,1
588608,3,1,1,72375,0,2,27,8,0,038c76ebf2e74782e2fa4c1b3e067890,0,3,7,7,2,9,3,4,0,2,4,2,3,2,0,7,7,2,9,3,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,0,85,52,4,39,25,1
588608,3,2,0,72376,0,1,28,2,0,597c996f1494fa5877fd99e35ee1634e,0,6,8,7,7,5,1,1,0,2,3,6,9,3,3,8,7,7,5,1,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,0,96,-119,5,0,80,1
588608,3,3,0,72376,0,1,99,3,0,6e66d17faff83b45fed9777af0e6a0a5,0,4,9,2,7,8,8,2,0,2,7,6,3,4,9,9,2,7,8,8,2,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,4,1,72397,3,2,40,2,0,4f85a7336ab15ff9f65a5e7714b834fb,0,4,9,3,8,4,2,2,0,2,9,5,1,4,1,9,3,8,4,2,2,2,-82.0,28.0,0,-122.0,0,13.0,0,9,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,5,0,72398,4,1,45,3,0,5b9bb5ef4de04f8a6e338092b7822878,0,5,9,2,3,7,0,0,0,2,11,7,6,6,0,9,2,3,7,0,0,2,50.0,-7.0,0,-11.0,0,-89.0,0,117.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,6,0,72398,6,1,8,2,1,67d3ac9d64c9d0a595c36903a4df9806,1,1,9,2,9,1,0,2,0,2,243271,2,3,3,8,9,2,9,1,0,2,2,73.0,3.0,0,-81.0,0,-67.0,0,-119.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,7,1,72399,1,2,68,2,1,5a19d919d3fecdf50305bd2c2c5307c0,1,7,6,7,1,5,3,0,0,2,85568,6,0,0,4,6,7,1,5,3,0,2,6.0,42.0,0,19.0,0,-3.0,0,-67.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,8,1,72399,2,2,25,3,0,77af860a551d4687fe0fdbf8cefa336b,0,0,7,6,8,9,8,5,0,2,115762,9,9,5,7,7,6,8,9,8,5,2,-14.0,2,0,-124.0,0,2,0,32.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,3,9,1,72399,6,2,86,7,0,0215704dc8e13a94b45f5d5529570eae,0,5,8,4,6,6,4,8,0,2,13,0,8,9,7,8,4,6,6,4,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,6,0,1
588608,4,0,1,72400,7,2,1,2,0,208f7e348b7d9bccf75de08905e1b231,0,2,9,4,7,6,9,6,0,2,5,2,1,3,5,9,4,7,6,9,6,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,4,1,1,72400,8,2,33,8,0,a95571fcdb88a3105be6751a837b19fb,0,4,9,9,7,9,3,7,0,2,7,7,5,7,8,9,9,7,9,3,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,0,104,83,4,32,1,1
588608,4,2,0,11,5,1,42,2,0,1352ac5f93e01c8008d88409f96bf5b6,0,6,7,0,2,4,9,2,0,2,8,4,6,9,1,7,0,2,4,9,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,11,10,0,2,41,-128,17,48,38,1
588608,4,3,2,11,9,3,70,7,1,de67771b6e90087a24b4e68a18ec47b5,1,1,8,5,9,7,4,6,0,2,243275,6,2,8,1,8,5,9,7,4,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,1
588608,4,4,0,4,0,1,14,7,0,f2b1d54dd9b3bef9e099e061052c9b86,0,4,8,7,2,7,8,0,0,2,7,7,2,4,1,8,7,2,7,8,0,2,83.0,-58.0,0,-23.0,0,83.0,0,15,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,4,5,0,4,3,1,94,7,0,cfe354974e7acf9fd5bb29a75b91b07c,0,6,8,9,2,6,3,3,0,2,3,5,1,2,3,8,9,2,6,3,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,2,101,-112,16,54,48,1
588608,4,6,0,4,7,1,87,7,1,3acab607aea2d7c8c5cebb71985a7c32,1,7,9,3,8,2,2,7,0,2,85566,9,0,2,9,9,3,8,2,2,7,2,4,-90.0,0,103.0,0,30.0,0,-79.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,4,7,1,3,4,2,15,2,1,e5e86b7c1abb066f0887426bb1398353,1,7,9,4,8,1,7,1,0,2,85568,5,3,9,8,9,4,8,1,7,1,2,-12.0,-125.0,0,50.0,0,1,0,2,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,4,8,0,3,4,1,60,7,1,a6245d8e111e0f953706488b04c78dfa,1,7,10,0,0,9,5,0,0,2,15,4,7,7,0,10,0,0,9,5,0,2,106.0,67.0,0,-6.0,0,8,0,18.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,4,9,0,3,5,1,46,7,1,51ed06743f6f333aab9a4d9dacdc3458,1,7,6,7,1,7,5,4,0,2,85565,9,6,4,1,6,7,1,7,5,4,2,118.0,11.0,0,-106.0,0,-38.0,0,12,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,0,1,3,6,2,54,2,0,2b35376b7c5a8180e81623178877dc38,0,4,7,8,6,2,6,9,0,2,7,7,4,3,0,7,8,6,2,6,9,2,0,-121.0,0,-87.0,0,-31.0,0,18.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,1,0,3,7,1,38,2,1,b5686b3ade539d7e37047abd0f298a38,1,1,8,0,7,5,0,5,0,2,243271,3,7,2,9,8,0,7,5,0,5,2,-91.0,-66.0,0,11,0,18.0,0,-91.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,2,0,3,8,1,63,7,0,73487da335c5d726a33b0399cb3806fd,0,0,9,3,1,7,3,6,0,2,0,8,2,0,0,9,3,1,7,3,6,2,-5.0,-54.0,0,11.0,0,-9.0,0,-119.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,3,0,1,1,1,96,6,1,5ae8274d9bc052e39e33361f524e49e8,1,1,9,5,1,3,6,6,0,2,243271,1,7,5,1,9,5,1,3,6,6,2,44.0,12,0,48.0,0,122.0,0,103.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,4,0,1,2,1,62,0,0,9841881d9910061efcf62e3d0c79f9f3,0,3,9,7,9,1,9,8,0,2,6,5,5,8,0,9,7,9,1,9,8,2,60.0,38.0,0,100.0,0,8.0,0,-50.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,5,0,1,5,1,87,1,0,2f05c7bc1ce2a863778202f319edd65e,0,6,10,0,1,5,1,9,0,2,3,8,8,1,5,10,0,1,5,1,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,0,98,34,4,-104,102,1
588608,5,6,1,1,6,2,76,7,1,4eb900b2f0074ccf1375f0555deaa100,1,7,6,9,7,0,1,3,0,2,85563,9,0,2,3,6,9,7,0,1,3,2,-111.0,10,0,-3.0,0,79.0,0,19.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,7,1,1,8,2,47,8,1,0fd2a554353780606e38a18c23df9ce4,1,1,7,6,2,5,0,9,0,2,243276,8,1,1,9,7,6,2,5,0,9,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,8,0,1,9,1,2,3,1,a475e4548b8e137018d65e6f028f064d,1,1,8,0,0,2,7,5,0,2,243275,5,3,0,0,8,0,0,2,7,5,2,-21.0,127.0,0,121.0,0,-74.0,0,79.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,5,9,0,0,0,1,31,1,0,bbb445cf193aca50e300b5ae119652cc,0,6,8,6,7,7,8,0,0,2,8,9,6,2,2,8,6,7,7,8,0,2,71.0,72.0,0,-6.0,0,96.0,0,71.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,0,1,0,1,2,43,8,0,9cdfdbc98f6f4d9ee653af373c258661,0,2,9,0,0,8,4,0,0,2,12,3,9,4,7,9,0,0,8,4,0,2,12.0,36.0,0,1,0,-58.0,0,-121.0,4,8,11,0,2,103,22,8,32,40,1
588608,6,1,1,0,2,2,51,2,1,c29d6ba3eaa00e77bbb42c6816803874,1,1,9,2,2,6,4,2,0,2,243270,6,3,9,9,9,2,2,6,4,2,2,7.0,107.0,0,103.0,0,20.0,0,7.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,2,1,0,3,2,79,2,0,00cfa189ac640c6b1bdcd0abbcc0a5b5,0,5,9,3,0,1,0,9,0,2,2,2,7,5,9,9,3,0,1,0,9,2,-114.0,-117.0,0,-14.0,0,120.0,0,92.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,3,1,0,5,2,74,3,0,273daf445f7c3793e53d07aafacfd2f9,0,2,6,7,3,0,6,8,0,2,5,5,0,0,9,6,7,3,0,6,8,2,6,45.0,0,10,0,14,0,117.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,4,1,0,6,2,71,7,1,fd0f328c9a7f8875ab58effe92d38474,1,1,7,4,4,9,0,1,0,2,243271,1,7,3,4,7,4,4,9,0,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,8,11,0,2,52,-121,-108,115,8,1
588608,6,5,1,0,7,2,54,8,0,206d3166796f02de96af510125582f2c,0,3,7,9,3,5,8,3,0,2,6,5,0,7,0,7,9,3,5,8,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,0,0,121,5,-112,1,1
588608,6,6,1,0,8,2,74,0,0,48585d22ef5fdd9ae9747d126aa43232,0,3,9,1,9,0,5,9,0,2,4,2,7,8,4,9,1,9,0,5,9,2,103.0,64.0,0,95.0,0,75.0,0,31.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,7,1,2,0,2,72,7,1,c8d99076ddfcd27d09c002e7aecc45ca,1,1,10,0,5,1,6,7,0,2,243272,6,8,4,3,10,0,5,1,6,7,2,42.0,15.0,0,108.0,0,4.0,0,-40.0,1,4,5,0,2,32,100,18,99,3,1
588608,6,8,1,2,6,2,64,8,1,467876b8901adf8a80cdaaede5cbc0fd,1,7,7,3,6,9,9,2,0,2,85565,8,0,5,9,7,3,6,9,9,2,2,2.0,5,0,0.0,0,38.0,0,2.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
588608,6,9,1,72426,0,2,63,7,0,d28bdb4f12c9ccce681041ffc0d4d2b5,0,6,9,1,3,2,5,9,0,2,43620,7,7,5,7,9,1,3,2,5,9,2,-45.0,-90.0,0,36.0,0,3.0,0,-73.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
619571,4,8,0,66997,6,1,49,8,1,dda2adeec18516328b4401a0d47b0dbd,1,1,21,0,0,0,7,1,0,2,243270,7,3,3,8,21,0,0,0,7,1,2,61.0,-79.0,0,-117.0,0,-23.0,0,-9.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,4,9,1,66997,8,2,22,2,0,f52e72ec2ec2f0b6160ed73610e3bcab,0,0,22,5,7,2,0,9,0,2,0,9,0,7,5,22,5,7,2,0,9,2,66.0,100.0,0,126.0,0,94.0,0,28.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,0,0,66998,1,1,54,3,0,7071ff58942325a13ae2b19614b9b831,0,0,22,7,3,2,3,0,0,2,1,9,6,1,0,22,7,3,2,3,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,102,0,2
619571,5,1,0,66998,2,1,89,8,1,736e0a46f4e010630bb08d7fa5448268,1,7,22,9,6,8,4,3,0,2,85566,5,2,3,6,22,9,6,8,4,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,67,1,17,52,0,2
619571,5,2,1,66998,6,2,31,8,0,83576cf9a7e779477ebaf244d25fcd82,0,3,23,3,9,9,3,6,0,2,6,7,4,2,2,23,3,9,9,3,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,2,-121,68,9,19,32,2
619571,5,3,1,67021,0,2,30,3,0,e50f94f7472ef304b0438bd1fde1cb4a,0,6,20,8,5,0,7,8,0,2,8,0,5,1,0,20,8,5,0,7,8,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,4,1,67021,2,2,20,8,0,45cff9ed82922529ad436b262d730e60,0,0,21,9,5,4,8,1,0,2,115762,9,1,7,9,21,9,5,4,8,1,2,127.0,-123.0,0,-36.0,0,3,0,127.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,5,1,67021,3,2,53,3,0,2e27841dbccf91d8f76d591de8912d1c,0,6,22,5,0,8,5,7,0,2,8,9,3,4,5,22,5,0,8,5,7,2,-76.0,-44.0,0,18.0,0,-18.0,0,7.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,6,0,67021,4,1,7,8,0,1be07758df9897e38c56dc86589ce5f9,0,3,22,6,0,5,2,0,0,2,4,5,8,7,0,22,6,0,5,2,0,2,-91.0,-107.0,0,4.0,0,-18.0,0,-92.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,7,0,67021,5,1,35,3,0,8479e366d41f7183d0c2a85c61bfce8f,0,5,20,1,3,8,6,1,0,2,2,2,0,0,2,20,1,3,8,6,1,2,10.0,82.0,0,6.0,0,-100.0,0,13.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,5,8,1,67021,7,2,13,3,0,2c568d9d2abb14b8c2a25c8921834673,0,6,21,1,2,4,0,5,0,2,8,9,2,9,1,21,1,2,4,0,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,-121,-103,9,97,50,2
619571,5,9,1,67022,4,2,83,8,0,1d013506e7016cb5cc3d208f552558ea,0,0,21,9,4,5,4,8,0,2,1,0,9,2,4,21,9,4,5,4,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,1080033000,0,2,48,80,9,0,81,2
619571,6,0,1,67025,6,2,62,2,0,a43d420c0dc9a13271ef479f06cf4da5,0,4,22,1,4,3,4,5,0,2,7,5,7,6,7,22,1,4,3,4,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,2,-120,0,9,21,25,2
619571,6,1,1,67047,4,2,64,7,0,3b23678a7cd859b08e586d01e85129c8,0,6,20,1,5,2,2,4,0,2,43623,0,0,3,6,20,1,5,2,2,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,11,10,0,2,101,2,16,3,37,2
619571,6,2,0,67047,7,1,91,7,0,8a6cd6dff4dbe22374c49997f607972d,0,6,20,9,8,2,3,0,0,2,43620,8,4,7,0,20,9,8,2,3,0,2,-50.0,84.0,0,-71.0,0,-103.0,0,8.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,6,3,1,67048,8,2,75,2,0,b1118d49825ea5830fd4713136525eca,0,5,21,9,3,9,4,1,0,2,2,7,5,4,3,21,9,3,9,4,1,2,92.0,10,0,-44.0,0,-68.0,0,-63.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,6,4,0,67048,9,1,12,7,0,9a2a3b699af072853dfbae6159fcede1,0,3,22,9,1,2,1,2,0,2,6,4,4,9,2,22,9,1,2,1,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,2
619571,6,5,0,15,3,1,25,7,0,dfaabc5fc121f56525d40f685ee67812,0,3,23,0,2,7,1,2,0,2,4,8,6,6,4,23,0,2,7,1,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,3,0,2,100,18,16,113,54,2
619571,6,6,1,15,4,2,12,2,0,f6918a9db86788b6b748f6249ef8c79b,0,4,21,0,4,6,0,1,0,2,14,0,6,9,6,21,0,4,6,0,1,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,6,7,0,67050,5,1,86,2,0,2b9220c815b18550fc3718a3f01eb86f,0,2,21,8,6,8,3,6,0,2,5,8,8,6,2,21,8,6,8,3,6,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,6,8,0,72090,6,1,72,1,0,1a6cd5ee90ec2cc77ac45b7bd22f58a6,0,0,20,1,4,5,8,3,0,2,1,9,5,7,8,20,1,4,5,8,3,2,-110.0,39.0,0,-7.0,0,125.0,0,-66.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,6,9,0,72092,9,1,41,6,0,c4ca8eb06f3f39f28e30caae24dc98f2,0,3,21,1,2,3,0,8,0,2,4,2,3,4,2,21,1,2,3,0,8,2,-81.0,111.0,0,93.0,0,4.0,0,51.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,0,1,72093,3,2,16,6,1,6d55cbc05c48c0fcac22ae01b562d062,1,7,21,8,9,1,4,7,0,2,15,1,8,0,4,21,8,9,1,4,7,2,-34.0,-102.0,0,66.0,0,-19.0,0,-126.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,1,0,72093,4,1,9,6,1,e0d1cc3e37e51ffa52db296c150c7fd2,1,1,22,6,8,3,6,8,0,2,243270,4,1,2,4,22,6,8,3,6,8,2,-111.0,9.0,0,10,0,5.0,0,12,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,2,0,72094,3,1,50,1,0,73658d0a8750bc935092a70144c5dcb0,0,3,23,0,7,3,4,5,0,2,4,3,2,8,7,23,0,7,3,4,5,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,3,0,72094,5,1,72,1,1,550e6827d334f219a200b9b39abda725,1,1,20,1,4,4,9,6,0,2,243274,6,2,7,3,20,1,4,4,9,6,2,-21.0,-77.0,0,72.0,0,46.0,0,33.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,4,0,72094,6,1,8,0,0,9a047ddc17642a0592d482ffc130dba9,0,5,20,8,4,3,0,3,0,2,11,8,3,9,4,20,8,4,3,0,3,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,5,0,72094,7,1,14,6,0,f62936adcf8634d45139ff05d19fda9c,0,6,21,0,7,6,0,5,0,2,3,4,2,8,6,21,0,7,6,0,5,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,6,0,72115,4,1,92,0,1,0e7954e0b1a2f95befe13f091253060e,1,1,21,3,7,9,3,2,0,2,243270,6,7,3,7,21,3,7,9,3,2,2,-102.0,47.0,0,67.0,0,43.0,0,-81.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,7,0,72115,5,1,2,1,0,757e30cc64989267d6c3b2c4510d080c,0,2,21,6,5,4,0,4,0,2,5,2,3,6,2,21,6,5,4,0,4,2,-48.0,48.0,0,-64.0,0,88.0,0,-48.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,8,0,72116,2,1,58,5,0,7843c1c9cef81e08acf14cd23d4e655d,0,6,23,0,2,6,2,5,0,2,3,9,1,0,6,23,0,2,6,2,5,2,85.0,25.0,0,6,0,-29.0,0,54.0,3,0,0,0,1,-1,-1,-1,-1,-1,2
619571,7,9,2,72116,3,3,53,5,1,ff00d68545b185cf7e69672d30ecdcfd,1,1,20,1,3,4,2,5,0,2,243276,1,5,6,3,20,1,3,4,2,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,2
619571,8,0,1,72116,9,2,13,0,1,e31895c6df5435bad0a1973d32beaeed,1,7,21,7,3,6,1,7,0,2,85567,0,4,9,3,21,7,3,6,1,7,2,13,-82.0,0,-10.0,0,109.0,0,-103.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,1,1,5,0,2,87,3,1,8c6235d178c9127776ad2f476ca8de4a,1,1,21,9,3,5,0,7,0,2,243272,8,4,5,5,21,9,3,5,0,7,2,-60.0,-61.0,0,-42.0,0,2,0,3.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,2,1,5,1,2,63,5,1,96fb6b15a194f55b68063d51d982dab0,1,1,22,5,3,1,9,0,0,2,243270,5,5,6,1,22,5,3,1,9,0,2,15.0,-45.0,0,-78.0,0,-81.0,0,27.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,3,0,5,3,1,95,0,0,7b41cefa57e65e175ade392647d8a138,0,0,22,7,9,7,3,1,0,2,1,8,4,4,1,22,7,9,7,3,1,2,101.0,2,0,13,0,116.0,0,101.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,4,1,5,4,2,90,9,1,00fa7b2d86b0d6d318cab259510c5387,1,1,22,9,8,1,8,7,0,2,243272,5,3,5,4,22,9,8,1,8,7,2,57.0,-13.0,0,10,0,-26.0,0,11,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,5,1,72118,5,2,86,3,1,3afaee06c6f43a3a74bfd5905c0973e9,1,1,20,1,3,5,3,5,0,2,243270,2,3,1,3,20,1,3,5,3,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,0,19,50,4,101,98,2
619571,8,6,0,10,1,1,30,5,0,2909c3934bc823c326698d40b2dcb3a8,0,3,21,8,5,4,4,5,0,2,6,5,7,0,3,21,8,5,4,4,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,2
619571,8,7,0,10,5,1,78,0,0,2d5c517a7c66587e557e055a905f64ab,0,2,22,4,0,4,8,1,0,2,10,4,1,1,2,22,4,0,4,8,1,2,-88.0,-13.0,0,4.0,0,39.0,0,-88.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,8,8,1,72120,6,2,58,0,0,fd9ab830c4292bacb281a58b1a174655,0,0,22,8,8,4,9,6,0,2,0,8,5,4,4,22,8,8,4,9,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,9,97,99,54,20,2
619571,8,9,0,72141,4,1,53,0,1,2dd8230b8100f7de04448c89eaada975,1,7,23,3,4,2,2,7,0,2,85570,4,6,8,1,23,3,4,2,2,7,2,115.0,5,0,-1.0,0,-46.0,0,-7.0,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,0,0,72141,7,1,43,0,1,90f41c6bad11069b82abcb4b695c113f,1,7,20,1,3,2,9,0,0,2,85567,7,6,1,6,20,1,3,2,9,0,2,-118.0,51.0,0,106.0,0,-110.0,0,70.0,4,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,1,0,72141,8,1,2,5,0,fbb4228df5b4c6c7c5670a216d2bc012,0,3,21,2,2,5,4,6,0,2,6,9,2,3,2,21,2,2,5,4,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,2
619571,9,2,1,72144,0,2,37,9,0,cfbb9ec605d3dd2f9ddc1c1b80be3ec2,0,4,21,3,7,7,2,2,0,2,14,0,5,1,4,21,3,7,7,2,2,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,3,1,72144,3,2,33,9,0,497dd887c071789e6aab9a7fddfafaa8,0,0,21,9,6,2,7,1,0,2,1,5,8,3,1,21,9,6,2,7,1,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,4,1,72145,4,2,89,4,0,a826b5633fa4d2239ccd39d219ee9e69,0,4,23,2,6,1,0,0,0,2,7,8,4,5,2,23,2,6,1,0,0,2,57.0,-62.0,0,13,0,106.0,0,13,1,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,5,0,72146,0,1,63,4,0,dbefb1fb2207648abcad7ba6ba3b3326,0,4,20,1,4,8,8,4,0,2,9,4,8,1,8,20,1,4,8,8,4,2,13,-35.0,0,-24.0,0,-98.0,0,21.0,3,0,0,0,1,-1,-1,-1,-1,-1,2
619571,9,6,2,72146,3,3,21,4,1,ae5bf050fbfb5f2a5944c68f346f0e21,1,1,21,2,5,8,1,0,0,2,243269,7,9,6,3,21,2,5,8,1,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,2
619571,9,7,1,72167,1,2,99,4,0,5c5554ae723fb3ed9d8b6b915fed4a36,0,5,22,0,9,3,5,4,0,2,2,6,6,5,3,22,0,9,3,5,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,-123,-104,82,-108,9,2
